0.520168,1.151350,0-1,8.291748
0.874651,0.731238,0-2,13.841531
0.813261,0.903491,0-3,11.154122
0.998305,0.622021,0-4,5.942784
1.229183,0.768439,0-5,8.139075
1.214941,0.757846,0-6,14.300406
0.626015,0.831665,0-7,12.838447
1.300613,0.652234,0-8,8.990200
0.830787,0.848008,0-9,11.704484
0.913694,0.621658,1-3,5.474015
,,1-9,10.374309
,,2-3,8.423735
,,2-7,12.216353
,,2-8,12.359662
,,3-7,12.297827
,,3-8,12.946822
,,3-9,11.394819
,,4-5,10.449059
,,4-7,11.361990
,,5-7,11.862235
,,6-9,6.020101
