0.813462,0.963394,0-1,0.000000
1.719786,1.177848,0-2,0.000000
0.822582,1.143391,0-3,0.000000
1.402817,0.862130,0-4,0.000000
0.809549,1.004669,0-5,0.000000
0.802856,0.947065,0-6,0.000000
0.904664,0.795217,0-7,0.000000
1.224453,1.102438,1-3,0.000000
,,1-7,0.000000
,,2-4,0.000000
,,2-5,0.000000
,,2-7,0.000000
,,4-5,0.000000
,,5-6,0.000000
