1.236472,0.646515,0-1,8.380505
0.920854,0.689072,0-2,10.358011
1.185734,0.542652,0-3,8.629158
1.186216,1.135198,0-4,9.451832
0.731266,0.781867,0-5,14.898833
1.494775,1.038597,0-6,6.239323
0.935593,1.195163,0-7,12.250783
1.243793,0.999116,1-2,9.903573
,,1-4,13.375067
,,2-4,13.529982
,,2-5,8.980354
,,3-5,13.739274
,,3-6,13.516957
,,3-7,7.702943
,,4-6,6.716029
,,5-7,7.084614
